"Kanada - Maroko","2","0:3","2"
"Paragvaj - Francuska","2","0:1","2"
"Brazil - Norveška","1","1:2","0"
"Meksiko - Engleska","x","2:3","0"
"Portugal - Španjolska","x","",""
"SAD - Belgija","x","",""
"Argentina - Egipat","1","",""
"Švicarska - Kolumbija","x","",""
