"Kanada - Maroko","2","0:3","2"
"Paragvaj - Francuska","2","0:1","2"
"Brazil - Norveška","x","1:2","0"
"Meksiko - Engleska","1","2:3","0"
"Portugal - Španjolska","2","0:1","2"
"SAD - Belgija","x","1:4","0"
"Argentina - Egipat","1","3:2","2"
"Švicarska - Kolumbija","2","0:0","0"
"UKUPNO","/","/","8"
