"Kanada - Maroko","2","0:3","2"
"Paragvaj - Francuska","2","0:1","2"
"Brazil - Norveška","x","1:2","0"
"Meksiko - Engleska","x","2:3","0"
"Portugal - Španjolska","x","0:1","0"
"SAD - Belgija","x","1:4","0"
"Argentina - Egipat","x","",""
"Švicarska - Kolumbija","x","",""
