"Kanada - Maroko","2","0:3","2"
"Paragvaj - Francuska","2","0:1","2"
"Brazil - Norveška","1","1:2","0"
"Meksiko - Engleska","2","2:3","2"
"Portugal - Španjolska","2","0:1","2"
"SAD - Belgija","2","1:4","2"
"Argentina - Egipat","1","3:2","2"
"Švicarska - Kolumbija","x","0:0","2"
"UKUPNO","/","/","14"
