"Kanada - Maroko","2","0:3","2"
"Paragvaj - Francuska","2","0:1","2"
"Brazil - Norveška","1","1:2","0"
"Meksiko - Engleska","2","2:3","2"
"Portugal - Španjolska","2","0:1","2"
"SAD - Belgija","x","1:4","0"
"Argentina - Egipat","1","",""
"Švicarska - Kolumbija","x","",""
